year,winner,winningParty,state,total,p1_votes,p1_percent,p1_EV,p2_votes,p2_percent,p2_EV,p3_votes,p3_percent,p3_EV,p4_votes,p4_percent,p4_EV,notes
1932,Roosevelt,Democratic,Massachusetts,1580114,800148,0.5064,17,736959,0.4664,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Michigan,1664765,871700,0.5236,19,739894,0.4444,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Minnesota,1002843,600806,0.5991,11,363959,0.3629,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Mississippi,146034,140168,0.9598,9,5180,0.0355,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Missouri,1609894,1025406,0.6369,15,564713,0.3508,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Montana,216479,127286,0.588,4,78078,0.3607,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Nebraska,570135,359082,0.6298,7,201177,0.3529,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Nevada,41430,28756,0.6941,3,12674,0.3059,0,0,0,0,0,0,0,
1932,Roosevelt,Republican,New_Hampshire,205520,100680,0.4899,0,103629,0.5042,4,0,0,0,0,0,0,
1932,Roosevelt,Democratic,New_Jersey,1630063,806630,0.4948,16,775684,0.4759,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,New_Mexico,151606,95089,0.6272,3,54217,0.3576,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,New_York,4688614,2534959,0.5407,47,1937963,0.4133,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,North_Carolina,711498,497566,0.6993,13,208344,0.2928,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,North_Dakota,256290,178350,0.6959,4,71772,0.28,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Ohio,2609728,1301695,0.4988,26,1227319,0.4703,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Oklahoma,704633,516468,0.733,11,188165,0.267,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Oregon,368751,213871,0.58,5,136019,0.3689,0,0,0,0,0,0,0,
1932,Roosevelt,Republican,Pennsylvania,2859021,1295948,0.4533,0,1453540,0.5084,36,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Rhode_Island,266170,146604,0.5508,4,115266,0.4331,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,South_Carolina,104407,102347,0.9803,8,1978,0.0189,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,South_Dakota,288438,183515,0.6362,4,99212,0.344,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Tennessee,390273,259473,0.6648,11,126752,0.3248,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Texas,863406,760348,0.8806,23,97959,0.1135,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Utah,206578,116750,0.5652,4,84795,0.4105,0,0,0,0,0,0,0,
1932,Roosevelt,Republican,Vermont,136980,56266,0.4108,0,78984,0.5766,3,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Virginia,297942,203979,0.6846,11,89637,0.3009,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Washington,614814,353260,0.5746,8,208645,0.3394,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,West_Virginia,743774,405124,0.5447,8,330731,0.4447,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Wisconsin,1114814,707410,0.6346,12,347741,0.3119,0,0,0,0,0,0,0,
1932,Roosevelt,Democratic,Wyoming,96962,54370,0.5607,3,39583,0.4082,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Alabama,275744,238196,0.8638,11,35358,0.1282,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Arizona,124163,86722,0.6985,3,33433,0.2693,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Arkansas,179431,146765,0.8179,9,32049,0.1786,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,California,2638882,1766836,0.6695,22,836431,0.317,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Colorado,488685,295021,0.6037,6,181267,0.3709,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Connecticut,690723,382129,0.5532,8,278685,0.4035,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Delaware,127603,69702,0.5462,3,54014,0.4233,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Florida,327436,249117,0.7608,7,78248,0.239,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Georgia,293170,255363,0.871,12,36943,0.126,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Idaho,199617,125683,0.6296,4,66256,0.3319,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Illinois,3956522,2282999,0.577,29,1570393,0.3969,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Indiana,1650897,934974,0.5663,14,691570,0.4189,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Iowa,1142737,621756,0.5441,11,487977,0.427,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Kansas,865507,464520,0.5367,9,397727,0.4595,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Kentucky,926214,541944,0.5851,11,369702,0.3992,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Louisiana,329778,292894,0.8882,10,36791,0.1116,0,0,0,0,0,0,0,
1936,Roosevelt,Republican,Maine,304240,126333,0.4152,0,168823,0.5549,5,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Maryland,624896,389612,0.6235,8,231435,0.3704,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Massachusetts,1840357,942716,0.5122,17,768613,0.4176,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Michigan,1805098,1016794,0.5633,19,699733,0.3876,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Minnesota,1129975,698811,0.6184,11,350461,0.3101,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Mississippi,162142,157333,0.9703,9,4467,0.0275,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Missouri,1828635,1111043,0.6076,15,697891,0.3816,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Montana,230502,159690,0.6928,4,63598,0.2759,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Nebraska,608023,347445,0.5714,7,247731,0.4074,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Nevada,43848,31925,0.7281,3,11923,0.2719,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,New_Hampshire,218114,108460,0.4973,4,104642,0.4798,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,New_Jersey,1820437,1083850,0.5954,16,720322,0.3957,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,New_Mexico,169135,106037,0.6269,3,61727,0.365,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,New_York,5596398,3293222,0.5885,47,2180670,0.3897,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,North_Carolina,839475,616141,0.734,13,223294,0.266,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,North_Dakota,273716,163148,0.596,4,72751,0.2658,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Ohio,3012660,1747140,0.5799,26,1127855,0.3744,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Oklahoma,749740,501069,0.6683,11,245122,0.3269,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Oregon,414021,266733,0.6442,5,122706,0.2964,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Pennsylvania,4138105,2353788,0.5688,36,1690300,0.4085,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Rhode_Island,310278,164338,0.5296,4,125031,0.403,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,South_Carolina,115437,113791,0.9857,8,1646,0.0143,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,South_Dakota,296452,160137,0.5402,4,125977,0.4249,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Tennessee,475533,327083,0.6878,11,146516,0.3081,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Texas,843482,734485,0.8708,23,103874,0.1231,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Utah,216679,150248,0.6934,4,64555,0.2979,0,0,0,0,0,0,0,
1936,Roosevelt,Republican,Vermont,143689,62124,0.4324,0,81023,0.5639,3,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Virginia,334590,234980,0.7023,11,98336,0.2939,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Washington,692338,459579,0.6638,8,206892,0.2988,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,West_Virginia,829945,502582,0.6056,8,325358,0.392,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Wisconsin,1258560,802984,0.638,12,380828,0.3026,0,0,0,0,0,0,0,
1936,Roosevelt,Democratic,Wyoming,103382,62624,0.6058,3,38739,0.3747,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Alabama,294219,250726,0.8522,11,42184,0.1434,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Arizona,150039,95267,0.6349,3,54030,0.3601,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Arkansas,200429,157213,0.7844,9,42122,0.2102,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,California,3268791,1877618,0.5744,22,1351419,0.4134,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,Colorado,549004,265554,0.4837,0,279576,0.5092,6,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Connecticut,781502,417621,0.5344,8,361819,0.463,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Delaware,136374,74599,0.547,3,61440,0.4505,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Florida,485640,359334,0.7399,7,126158,0.2598,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Georgia,312686,265194,0.8481,12,46495,0.1487,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Idaho,235168,127842,0.5436,4,106553,0.4531,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Illinois,4217935,2149934,0.5097,29,2047240,0.4854,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,Indiana,1782747,874063,0.4903,0,899466,0.5045,14,0,0,0,0,0,0,
1940,Roosevelt,Republican,Iowa,1215432,578802,0.4762,0,632370,0.5203,11,0,0,0,0,0,0,
1940,Roosevelt,Republican,Kansas,860297,364725,0.424,0,489169,0.5686,9,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Kentucky,970163,557322,0.5745,11,410384,0.423,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Louisiana,372305,319751,0.8588,10,52446,0.1409,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,Maine,320840,156478,0.4877,0,163951,0.511,5,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Maryland,660104,384546,0.5826,8,269534,0.4083,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Massachusetts,2026993,1076522,0.5311,17,939700,0.4636,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,Michigan,2085929,1032991,0.4952,0,1039917,0.4985,19,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Minnesota,1251188,644196,0.5149,11,596274,0.4766,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Mississippi,175824,168267,0.957,9,7364,0.0419,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Missouri,1833729,958476,0.5227,15,871009,0.475,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Montana,247873,145698,0.5878,4,99579,0.4017,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,Nebraska,615878,263677,0.4281,0,352201,0.5719,7,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Nevada,53174,31945,0.6008,3,21229,0.3992,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,New_Hampshire,235419,125292,0.5322,4,110127,0.4678,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,New_Jersey,1972552,1016808,0.5155,16,945475,0.4793,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,New_Mexico,183258,103699,0.5659,3,79315,0.4328,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,New_York,6301596,3251918,0.516,47,3027478,0.4804,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,North_Carolina,822648,609015,0.7403,13,213633,0.2597,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,North_Dakota,280775,124036,0.4418,0,154590,0.5506,4,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Ohio,3319912,1733139,0.522,26,1586773,0.478,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Oklahoma,826212,474313,0.5741,11,348872,0.4223,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Oregon,481240,258415,0.537,5,219555,0.4562,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Pennsylvania,4078714,2171035,0.5323,36,1889848,0.4633,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Rhode_Island,321152,182181,0.5673,4,138654,0.4317,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,South_Carolina,99830,95470,0.9563,8,4360,0.0437,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,South_Dakota,308427,131362,0.4259,0,177065,0.5741,4,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Tennessee,522823,351601,0.6725,11,169153,0.3235,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Texas,1041168,840151,0.8069,23,199152,0.1913,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Utah,247819,154277,0.6225,4,93151,0.3759,0,0,0,0,0,0,0,
1940,Roosevelt,Republican,Vermont,143062,64269,0.4492,0,78371,0.5478,3,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Virginia,346608,235961,0.6808,11,109363,0.3155,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Washington,793833,462145,0.5822,8,322123,0.4058,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,West_Virginia,868076,495662,0.571,8,372414,0.429,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Wisconsin,1405522,704821,0.5015,12,679206,0.4832,0,0,0,0,0,0,0,
1940,Roosevelt,Democratic,Wyoming,112240,59287,0.5282,3,52633,0.4689,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Alabama,244743,198918,0.8128,11,44540,0.182,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Arizona,137634,80926,0.588,4,56287,0.409,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Arkansas,212954,148965,0.6995,9,63551,0.2984,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,California,3520875,1988564,0.5648,25,1512965,0.4297,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,Colorado,505039,234331,0.464,0,268731,0.5321,6,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Connecticut,831990,435146,0.523,8,390527,0.4694,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Delaware,125361,68166,0.5438,3,56747,0.4527,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Florida,482803,339377,0.7029,8,143215,0.2966,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Georgia,328129,268187,0.8173,12,56506,0.1722,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Idaho,208321,107399,0.5155,4,100137,0.4807,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Illinois,4036061,2079479,0.5152,28,1939314,0.4805,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,Indiana,1672091,781403,0.4673,0,875891,0.5238,13,0,0,0,0,0,0,
1944,Roosevelt,Republican,Iowa,1052599,499876,0.4749,0,547267,0.5199,10,0,0,0,0,0,0,
1944,Roosevelt,Republican,Kansas,733776,287458,0.3918,0,442096,0.6025,8,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Kentucky,867924,472589,0.5445,11,392448,0.4522,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Louisiana,349383,281564,0.8059,10,67750,0.1939,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,Maine,296400,140631,0.4745,0,155434,0.5244,5,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Maryland,608439,315490,0.5185,8,292949,0.4815,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Massachusetts,1960665,1035296,0.528,16,921350,0.4699,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Michigan,2205223,1106899,0.5019,19,1084423,0.4918,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Minnesota,1125504,589864,0.5241,11,527416,0.4686,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Mississippi,180234,168621,0.9356,9,11613,0.0644,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Missouri,1571697,807356,0.5137,15,761175,0.4843,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Montana,207355,112556,0.5428,4,93163,0.4493,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,Nebraska,563126,233246,0.4142,0,329880,0.5858,6,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Nevada,54234,29623,0.5462,3,24611,0.4538,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,New_Hampshire,229625,119663,0.5211,4,109916,0.4787,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,New_Jersey,1963761,987874,0.5031,16,961335,0.4895,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,New_Mexico,152225,81389,0.5347,4,70688,0.4644,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,New_York,6316790,3304238,0.5231,47,2987647,0.473,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,North_Carolina,790554,527399,0.6671,14,263155,0.3329,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,North_Dakota,220182,100144,0.4548,0,118535,0.5384,4,0,0,0,0,0,0,
1944,Roosevelt,Republican,Ohio,3153056,1570763,0.4982,0,1582293,0.5018,25,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Oklahoma,722636,401549,0.5557,10,319424,0.442,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Oregon,480147,248635,0.5178,6,225365,0.4694,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Pennsylvania,3794793,1940479,0.5114,35,1835054,0.4836,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Rhode_Island,299276,175356,0.5859,4,123487,0.4126,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,South_Carolina,103382,90601,0.8764,8,4554,0.0441,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,South_Dakota,232076,96711,0.4167,0,135365,0.5833,4,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Tennessee,510692,308707,0.6045,12,200311,0.3922,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Texas,1150334,821605,0.7142,23,191423,0.1664,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Utah,248319,150088,0.6044,4,97891,0.3942,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,Vermont,125361,53820,0.4293,0,71527,0.5706,3,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Virginia,388485,242276,0.6236,11,145243,0.3739,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,Washington,856328,486774,0.5684,8,361689,0.4224,0,0,0,0,0,0,0,
1944,Roosevelt,Democratic,West_Virginia,715596,392777,0.5489,8,322819,0.4511,0,0,0,0,0,0,0,
1944,Roosevelt,Republican,Wisconsin,1339152,650413,0.4857,0,674532,0.5037,12,0,0,0,0,0,0,
1944,Roosevelt,Republican,Wyoming,101340,49419,0.4877,0,51921,0.5123,3,0,0,0,0,0,0,
1948,Truman,Other,Alabama,214980,0,0,0,40930,0.1904,0,171443,0.7975,11,0,0,0,
1948,Truman,Democratic,Arizona,177065,95251,0.5379,4,77597,0.4382,0,0,0,0,0,0,0,
1948,Truman,Democratic,Arkansas,242475,149659,0.6172,9,50959,0.2102,0,40068,0.1652,0,0,0,0,
1948,Truman,Democratic,California,4021538,1913134,0.4757,25,1895269,0.4713,0,1228,0.0003,0,0,0,0,
1948,Truman,Democratic,Colorado,515237,267288,0.5188,6,239714,0.4652,0,0,0,0,0,0,0,
1948,Truman,Republican,Connecticut,883518,423297,0.4791,0,437754,0.4955,8,0,0,0,0,0,0,
1948,Truman,Republican,Delaware,139073,67813,0.4876,0,69588,0.5004,3,0,0,0,0,0,0,
1948,Truman,Democratic,Florida,577643,281988,0.4882,8,194280,0.3363,0,89755,0.1554,0,0,0,0,
1948,Truman,Democratic,Georgia,418844,254646,0.608,12,76691,0.1831,0,85135,0.2033,0,0,0,0,
1948,Truman,Democratic,Idaho,214816,107370,0.4998,4,101514,0.4726,0,0,0,0,0,0,0,
1948,Truman,Democratic,Illinois,3984046,1994715,0.5007,28,1961103,0.4922,0,0,0,0,0,0,0,
1948,Truman,Republican,Indiana,1656212,807831,0.4878,0,821079,0.4958,13,0,0,0,0,0,0,
1948,Truman,Democratic,Iowa,1038264,522380,0.5031,10,494018,0.4758,0,0,0,0,0,0,0,
1948,Truman,Republican,Kansas,788819,351902,0.4461,0,423039,0.5363,8,0,0,0,0,0,0,
1948,Truman,Democratic,Kentucky,822658,466756,0.5674,11,341210,0.4148,0,10411,0.0127,0,0,0,0,
1948,Truman,Other,Louisiana,416336,136344,0.3275,0,72657,0.1745,0,204290,0.4907,10,0,0,0,
1948,Truman,Republican,Maine,264787,111916,0.4227,0,150234,0.5674,5,0,0,0,0,0,0,
1948,Truman,Republican,Maryland,596748,286521,0.4801,0,294814,0.494,8,2489,0.0042,0,0,0,0,
1948,Truman,Democratic,Massachusetts,2107146,1151788,0.5466,16,909370,0.4316,0,0,0,0,0,0,0,
1948,Truman,Republican,Michigan,2109609,1003448,0.4757,0,1038595,0.4923,19,0,0,0,0,0,0,
1948,Truman,Democratic,Minnesota,1212226,692966,0.5716,11,483617,0.3989,0,0,0,0,0,0,0,
1948,Truman,Other,Mississippi,192190,19384,0.1009,0,5043,0.0262,0,167538,0.8717,9,0,0,0,
1948,Truman,Democratic,Missouri,1578628,917315,0.5811,15,655039,0.4149,0,0,0,0,0,0,0,
1948,Truman,Democratic,Montana,224278,119071,0.5309,4,96770,0.4315,0,0,0,0,0,0,0,
1948,Truman,Republican,Nebraska,488940,224165,0.4585,0,264774,0.5415,6,0,0,0,0,0,0,
1948,Truman,Democratic,Nevada,62117,31291,0.5037,3,29357,0.4726,0,0,0,0,0,0,0,
1948,Truman,Republican,New_Hampshire,231440,107995,0.4666,0,121299,0.5241,4,7,0,0,0,0,0,
1948,Truman,Republican,New_Jersey,1949555,895455,0.4593,0,981124,0.5033,16,0,0,0,0,0,0,
1948,Truman,Democratic,New_Mexico,187063,105464,0.5638,4,80303,0.4293,0,0,0,0,0,0,0,
1948,Truman,Republican,New_York,6177337,2780204,0.4501,0,2841163,0.4599,47,0,0,0,0,0,0,
1948,Truman,Democratic,North_Carolina,791209,459070,0.5802,14,258572,0.3268,0,69652,0.088,0,0,0,0,
1948,Truman,Republican,North_Dakota,220716,95812,0.4341,0,115139,0.5217,4,374,0.0017,0,0,0,0,
1948,Truman,Democratic,Ohio,2936071,1452791,0.4948,25,1445684,0.4924,0,0,0,0,0,0,0,
1948,Truman,Democratic,Oklahoma,721599,452782,0.6275,10,268817,0.3725,0,0,0,0,0,0,0,
1948,Truman,Republican,Oregon,524080,243147,0.464,0,260904,0.4978,6,0,0,0,0,0,0,
1948,Truman,Republican,Pennsylvania,3735348,1752426,0.4691,0,1902197,0.5092,35,0,0,0,0,0,0,
1948,Truman,Democratic,Rhode_Island,327702,188736,0.5759,4,135787,0.4144,0,0,0,0,0,0,0,
1948,Truman,Other,South_Carolina,142571,34423,0.2414,0,5386,0.0378,0,102607,0.7197,8,0,0,0,
1948,Truman,Republican,South_Dakota,250105,117653,0.4704,0,129651,0.5184,4,0,0,0,0,0,0,
1948,Truman,Democratic,Tennessee,550283,270402,0.4914,11,202914,0.3687,0,73815,0.1341,1,0,0,0,
1948,Truman,Democratic,Texas,1147245,750700,0.6544,23,282240,0.246,0,106909,0.0932,0,0,0,0,
1948,Truman,Democratic,Utah,276306,149151,0.5398,4,124402,0.4502,0,0,0,0,0,0,0,
1948,Truman,Republican,Vermont,123382,45557,0.3692,0,75926,0.6154,3,0,0,0,0,0,0,
1948,Truman,Democratic,Virginia,419256,200786,0.4789,11,172070,0.4104,0,43393,0.1035,0,0,0,0,
1948,Truman,Democratic,Washington,905058,476165,0.5261,8,386314,0.4268,0,0,0,0,0,0,0,
1948,Truman,Democratic,West_Virginia,748750,429188,0.5732,8,316251,0.4224,0,0,0,0,0,0,0,
1948,Truman,Democratic,Wisconsin,1276800,647310,0.507,12,590959,0.4628,0,0,0,0,0,0,0,
1948,Truman,Democratic,Wyoming,101425,52354,0.5162,3,47947,0.4727,0,0,0,0,0,0,0,
1952,Eisenhower,Democratic,Alabama,426120,149231,0.3502,0,275075,0.6455,11,0,0,0,0,0,0,
1952,Eisenhower,Republican,Arizona,260570,152042,0.5835,4,108528,0.4165,0,0,0,0,0,0,0,
1952,Eisenhower,Democratic,Arkansas,404800,177155,0.4376,0,226300,0.559,8,0,0,0,0,0,0,
1952,Eisenhower,Republican,California,5141849,2897310,0.5635,32,2197548,0.4274,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Colorado,630103,379782,0.6027,6,245504,0.3896,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Connecticut,1096911,611012,0.557,8,481649,0.4391,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Delaware,174025,90059,0.5175,3,83315,0.4788,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Florida,989337,544036,0.5499,10,444950,0.4497,0,0,0,0,0,0,0,
1952,Eisenhower,Democratic,Georgia,655785,198961,0.3034,0,456823,0.6966,12,0,0,0,0,0,0,
1952,Eisenhower,Republican,Idaho,276254,180707,0.6541,4,95081,0.3442,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Illinois,4481058,2457327,0.5484,27,2013920,0.4494,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Indiana,1955049,1136259,0.5812,13,801530,0.41,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Iowa,1268773,808906,0.6375,10,451513,0.3559,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Kansas,896166,616302,0.6877,8,273296,0.305,0,0,0,0,0,0,0,
1952,Eisenhower,Democratic,Kentucky,993148,495029,0.4984,0,495729,0.4991,10,0,0,0,0,0,0,
1952,Eisenhower,Democratic,Louisiana,651952,306925,0.4708,0,345027,0.5292,10,0,0,0,0,0,0,
1952,Eisenhower,Republican,Maine,351786,232353,0.6605,5,118806,0.3377,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Maryland,902074,499424,0.5536,9,395337,0.4383,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Massachusetts,2383398,1292325,0.5422,16,1083525,0.4546,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Michigan,2798592,1551529,0.5544,20,1230657,0.4397,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Minnesota,1379483,763211,0.5533,11,608458,0.4411,0,0,0,0,0,0,0,
1952,Eisenhower,Democratic,Mississippi,285532,112966,0.3956,0,172566,0.6044,8,0,0,0,0,0,0,
1952,Eisenhower,Republican,Missouri,1892062,959429,0.5071,13,929830,0.4914,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Montana,265037,157394,0.5939,4,106213,0.4007,0,0,0,0,0,0,0,
1952,Eisenhower,Republican,Nebraska,609660,421603,0.6915,6,188057,0.3085,0,0,0,0,0,0,0,
